source,mid,mis,tweet_id,label,auto
keywords,624,A test on video with a gas detector shows that face masks result in dangerous oxygen levels for the wearer.,1286730092765470720,against,False
keywords,624,A test on video with a gas detector shows that face masks result in dangerous oxygen levels for the wearer.,1280092647382831106,against,False
fact_check_url,624,A test on video with a gas detector shows that face masks result in dangerous oxygen levels for the wearer.,1279871464741601280,against,True
keywords,624,A test on video with a gas detector shows that face masks result in dangerous oxygen levels for the wearer.,1323359100319735808,favor,False
keywords,624,A test on video with a gas detector shows that face masks result in dangerous oxygen levels for the wearer.,1277390761584099334,against,False
keywords,624,A test on video with a gas detector shows that face masks result in dangerous oxygen levels for the wearer.,1285691968895569920,against,False
keywords,624,A test on video with a gas detector shows that face masks result in dangerous oxygen levels for the wearer.,1277078505252102144,neither,False
keywords,624,A test on video with a gas detector shows that face masks result in dangerous oxygen levels for the wearer.,1285371711777431552,neither,False
fact_check_url,624,A test on video with a gas detector shows that face masks result in dangerous oxygen levels for the wearer.,1283728753152200706,against,True
keywords,624,A test on video with a gas detector shows that face masks result in dangerous oxygen levels for the wearer.,1306067968132956160,neither,False
news_url,624,A test on video with a gas detector shows that face masks result in dangerous oxygen levels for the wearer.,1281803845065154560,neither,False
fact_check_url,624,A test on video with a gas detector shows that face masks result in dangerous oxygen levels for the wearer.,1279318317778366465,against,True
fact_check_url,624,A test on video with a gas detector shows that face masks result in dangerous oxygen levels for the wearer.,1285249769871482880,against,True
fact_check_url,624,A test on video with a gas detector shows that face masks result in dangerous oxygen levels for the wearer.,1279876208092745732,against,True
fact_check_url,624,A test on video with a gas detector shows that face masks result in dangerous oxygen levels for the wearer.,1279016602827177986,against,True
fact_check_url,624,A test on video with a gas detector shows that face masks result in dangerous oxygen levels for the wearer.,1303667258078777345,against,True
fact_check_url,624,A test on video with a gas detector shows that face masks result in dangerous oxygen levels for the wearer.,1285180252197736450,against,True
news_url,625,A painting depicting children in face masks was created as a mural for the Denver airport in 1994 proving the COVID-19 pandemic was planned.,1276711333954826240,favor,False
fact_check_url,625,A painting depicting children in face masks was created as a mural for the Denver airport in 1994 proving the COVID-19 pandemic was planned.,1330890428141481986,against,True
fact_check_url,625,A painting depicting children in face masks was created as a mural for the Denver airport in 1994 proving the COVID-19 pandemic was planned.,1283823833259155456,against,True
fact_check_url,625,A painting depicting children in face masks was created as a mural for the Denver airport in 1994 proving the COVID-19 pandemic was planned.,1278128194764173312,against,True
news_url,625,A painting depicting children in face masks was created as a mural for the Denver airport in 1994 proving the COVID-19 pandemic was planned.,1276521793281495041,favor,False
fact_check_url,625,A painting depicting children in face masks was created as a mural for the Denver airport in 1994 proving the COVID-19 pandemic was planned.,1278439040702955522,against,True
fact_check_url,625,A painting depicting children in face masks was created as a mural for the Denver airport in 1994 proving the COVID-19 pandemic was planned.,1318378416991776769,against,True
fact_check_url,625,A painting depicting children in face masks was created as a mural for the Denver airport in 1994 proving the COVID-19 pandemic was planned.,1278268249029967873,against,True
keywords,625,A painting depicting children in face masks was created as a mural for the Denver airport in 1994 proving the COVID-19 pandemic was planned.,1277114286494679040,neither,False
keywords,625,A painting depicting children in face masks was created as a mural for the Denver airport in 1994 proving the COVID-19 pandemic was planned.,1276744926227767296,favor,False
fact_check_url,625,A painting depicting children in face masks was created as a mural for the Denver airport in 1994 proving the COVID-19 pandemic was planned.,1278788506312155137,against,True
keywords,625,A painting depicting children in face masks was created as a mural for the Denver airport in 1994 proving the COVID-19 pandemic was planned.,1277282404072402947,favor,False
keywords,625,A painting depicting children in face masks was created as a mural for the Denver airport in 1994 proving the COVID-19 pandemic was planned.,1276790512138280961,favor,False
keywords,625,A painting depicting children in face masks was created as a mural for the Denver airport in 1994 proving the COVID-19 pandemic was planned.,1277960407823650816,favor,False
news_url,625,A painting depicting children in face masks was created as a mural for the Denver airport in 1994 proving the COVID-19 pandemic was planned.,1276552187347234818,neither,False
news_url,625,A painting depicting children in face masks was created as a mural for the Denver airport in 1994 proving the COVID-19 pandemic was planned.,1276610083678564354,favor,False
fact_check_url,625,A painting depicting children in face masks was created as a mural for the Denver airport in 1994 proving the COVID-19 pandemic was planned.,1281054033055186944,against,True
keywords,625,A painting depicting children in face masks was created as a mural for the Denver airport in 1994 proving the COVID-19 pandemic was planned.,1276774202914287616,against,False
fact_check_url,625,A painting depicting children in face masks was created as a mural for the Denver airport in 1994 proving the COVID-19 pandemic was planned.,1289005548550213632,against,True
keywords,625,A painting depicting children in face masks was created as a mural for the Denver airport in 1994 proving the COVID-19 pandemic was planned.,1293512902356471808,favor,False
fact_check_url,625,A painting depicting children in face masks was created as a mural for the Denver airport in 1994 proving the COVID-19 pandemic was planned.,1346491337202348032,against,True
news_url,625,A painting depicting children in face masks was created as a mural for the Denver airport in 1994 proving the COVID-19 pandemic was planned.,1276607931530739714,favor,False
keywords,625,A painting depicting children in face masks was created as a mural for the Denver airport in 1994 proving the COVID-19 pandemic was planned.,917144956023791617,favor,False
news_url,625,A painting depicting children in face masks was created as a mural for the Denver airport in 1994 proving the COVID-19 pandemic was planned.,1276526184293994497,favor,False
title,626,Bill Gates explains that the COVID vaccine will use experimental technology and permanently alter your DNA.,1262784848080535563,favor,False
fact_check_url,626,Bill Gates explains that the COVID vaccine will use experimental technology and permanently alter your DNA.,1314729596827373568,against,True
fact_check_url,626,Bill Gates explains that the COVID vaccine will use experimental technology and permanently alter your DNA.,1290248731766398979,against,True
keywords,626,Bill Gates explains that the COVID vaccine will use experimental technology and permanently alter your DNA.,1345975019457937408,against,False
title,626,Bill Gates explains that the COVID vaccine will use experimental technology and permanently alter your DNA.,1264227736282738689,favor,False
title,626,Bill Gates explains that the COVID vaccine will use experimental technology and permanently alter your DNA.,1263576466362560512,favor,False
news_url,626,Bill Gates explains that the COVID vaccine will use experimental technology and permanently alter your DNA.,1261673184555917319,neither,False
title,626,Bill Gates explains that the COVID vaccine will use experimental technology and permanently alter your DNA.,1262193374402134017,favor,False
keywords,626,Bill Gates explains that the COVID vaccine will use experimental technology and permanently alter your DNA.,1340965346950299648,favor,False
news_url,626,Bill Gates explains that the COVID vaccine will use experimental technology and permanently alter your DNA.,1264449659621134336,favor,False
fact_check_url,626,Bill Gates explains that the COVID vaccine will use experimental technology and permanently alter your DNA.,1295384341388894210,against,True
keywords,626,Bill Gates explains that the COVID vaccine will use experimental technology and permanently alter your DNA.,1263208037419974658,favor,False
fact_check_url,626,Bill Gates explains that the COVID vaccine will use experimental technology and permanently alter your DNA.,1291764058413314049,against,True
